HealthTopic,Population,Indicator,Unit,Time,RegionCode,RegionName,NumValue,TxtValue
Antimicrobial resistance,"Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)",Total tested isolates,N,2005,PT,Portugal,0,
Antimicrobial resistance,"Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)",Total tested isolates,N,2006,PT,Portugal,266,
Antimicrobial resistance,"Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)",Total tested isolates,N,2007,PT,Portugal,339,
Antimicrobial resistance,"Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)",Total tested isolates,N,2008,PT,Portugal,467,
Antimicrobial resistance,"Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)",Total tested isolates,N,2009,PT,Portugal,536,
Antimicrobial resistance,"Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)",Total tested isolates,N,2010,PT,Portugal,548,
Antimicrobial resistance,"Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)",Total tested isolates,N,2011,PT,Portugal,525,
Antimicrobial resistance,"Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)",Total tested isolates,N,2012,PT,Portugal,587,
Antimicrobial resistance,"Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)",Total tested isolates,N,2013,PT,Portugal,737,
Antimicrobial resistance,"Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)",Total tested isolates,N,2014,PT,Portugal,1064,
Antimicrobial resistance,"Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)",Total tested isolates,N,2015,PT,Portugal,1186,
Antimicrobial resistance,"Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)",Total tested isolates,N,2016,PT,Portugal,1230,
Antimicrobial resistance,"Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)",Total tested isolates,N,2017,PT,Portugal,1214,
Antimicrobial resistance,"Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)",Total tested isolates,N,2018,PT,Portugal,1108,
Antimicrobial resistance,"Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)",Total tested isolates,N,2019,PT,Portugal,1056,
Antimicrobial resistance,"Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)",Total tested isolates,N,2020,PT,Portugal,1060,
Antimicrobial resistance,Pseudomonas aeruginosa|Data quality,Completeness age,%,2005,PT,Portugal,-,
Antimicrobial resistance,Pseudomonas aeruginosa|Data quality,Completeness age,%,2006,PT,Portugal,97.88664745,
Antimicrobial resistance,Pseudomonas aeruginosa|Data quality,Completeness age,%,2007,PT,Portugal,97.12509712,
Antimicrobial resistance,Pseudomonas aeruginosa|Data quality,Completeness age,%,2008,PT,Portugal,74.49065029,
Antimicrobial resistance,Pseudomonas aeruginosa|Data quality,Completeness age,%,2009,PT,Portugal,99.83424106,
Antimicrobial resistance,Pseudomonas aeruginosa|Data quality,Completeness age,%,2010,PT,Portugal,97.6443418,
Antimicrobial resistance,Pseudomonas aeruginosa|Data quality,Completeness age,%,2011,PT,Portugal,100,
Antimicrobial resistance,Pseudomonas aeruginosa|Data quality,Completeness age,%,2012,PT,Portugal,99.85519238,
Antimicrobial resistance,Pseudomonas aeruginosa|Data quality,Completeness age,%,2013,PT,Portugal,98.34037889,
Antimicrobial resistance,Pseudomonas aeruginosa|Data quality,Completeness age,%,2014,PT,Portugal,96.126558,
Antimicrobial resistance,Pseudomonas aeruginosa|Data quality,Completeness age,%,2015,PT,Portugal,98.70723088,
Antimicrobial resistance,Pseudomonas aeruginosa|Data quality,Completeness age,%,2016,PT,Portugal,100,
Antimicrobial resistance,Pseudomonas aeruginosa|Data quality,Completeness age,%,2017,PT,Portugal,99.52141265,
Antimicrobial resistance,Pseudomonas aeruginosa|Data quality,Completeness age,%,2018,PT,Portugal,99.92756903,
Antimicrobial resistance,Pseudomonas aeruginosa|Data quality,Completeness age,%,2019,PT,Portugal,98.39598028,
Antimicrobial resistance,Pseudomonas aeruginosa|Data quality,Completeness age,%,2020,PT,Portugal,100,
Antimicrobial resistance,Pseudomonas aeruginosa|Data quality,Completeness gender,%,2005,PT,Portugal,-,
Antimicrobial resistance,Pseudomonas aeruginosa|Data quality,Completeness gender,%,2006,PT,Portugal,99.71181556,
Antimicrobial resistance,Pseudomonas aeruginosa|Data quality,Completeness gender,%,2007,PT,Portugal,100,
Antimicrobial resistance,Pseudomonas aeruginosa|Data quality,Completeness gender,%,2008,PT,Portugal,100,
Antimicrobial resistance,Pseudomonas aeruginosa|Data quality,Completeness gender,%,2009,PT,Portugal,100,
Antimicrobial resistance,Pseudomonas aeruginosa|Data quality,Completeness gender,%,2010,PT,Portugal,100,
Antimicrobial resistance,Pseudomonas aeruginosa|Data quality,Completeness gender,%,2011,PT,Portugal,99.83384761,
Antimicrobial resistance,Pseudomonas aeruginosa|Data quality,Completeness gender,%,2012,PT,Portugal,99.87587918,
Antimicrobial resistance,Pseudomonas aeruginosa|Data quality,Completeness gender,%,2013,PT,Portugal,99.57726632,
Antimicrobial resistance,Pseudomonas aeruginosa|Data quality,Completeness gender,%,2014,PT,Portugal,96.021093,
Antimicrobial resistance,Pseudomonas aeruginosa|Data quality,Completeness gender,%,2015,PT,Portugal,98.78479703,
Antimicrobial resistance,Pseudomonas aeruginosa|Data quality,Completeness gender,%,2016,PT,Portugal,100,
Antimicrobial resistance,Pseudomonas aeruginosa|Data quality,Completeness gender,%,2017,PT,Portugal,99.57917319,
Antimicrobial resistance,Pseudomonas aeruginosa|Data quality,Completeness gender,%,2018,PT,Portugal,99.6287913,
Antimicrobial resistance,Pseudomonas aeruginosa|Data quality,Completeness gender,%,2019,PT,Portugal,98.93709537,
Antimicrobial resistance,Pseudomonas aeruginosa|Data quality,Completeness gender,%,2020,PT,Portugal,99.88909054,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2005,PT,Portugal,0,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2006,PT,Portugal,5,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2007,PT,Portugal,13,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2008,PT,Portugal,14,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2009,PT,Portugal,10,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2010,PT,Portugal,17,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2011,PT,Portugal,12,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2012,PT,Portugal,21,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2013,PT,Portugal,23,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2014,PT,Portugal,34,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2015,PT,Portugal,29,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2016,PT,Portugal,40,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2017,PT,Portugal,22,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2018,PT,Portugal,9,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2019,PT,Portugal,6,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2020,PT,Portugal,185,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,R - resistant isolates,N,2005,PT,Portugal,0,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,R - resistant isolates,N,2006,PT,Portugal,55,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,R - resistant isolates,N,2007,PT,Portugal,64,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,R - resistant isolates,N,2008,PT,Portugal,106,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,R - resistant isolates,N,2009,PT,Portugal,106,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,R - resistant isolates,N,2010,PT,Portugal,108,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,R - resistant isolates,N,2011,PT,Portugal,132,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,R - resistant isolates,N,2012,PT,Portugal,150,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,R - resistant isolates,N,2013,PT,Portugal,176,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,R - resistant isolates,N,2014,PT,Portugal,279,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,R - resistant isolates,N,2015,PT,Portugal,269,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,R - resistant isolates,N,2016,PT,Portugal,247,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,R - resistant isolates,N,2017,PT,Portugal,286,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,R - resistant isolates,N,2018,PT,Portugal,262,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,R - resistant isolates,N,2019,PT,Portugal,228,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,R - resistant isolates,N,2020,PT,Portugal,196,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2005,PT,Portugal,-,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2006,PT,Portugal,20.67669172,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2007,PT,Portugal,19.10447761,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2008,PT,Portugal,23.1441048,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2009,PT,Portugal,20.50290135,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2010,PT,Portugal,20.26266416,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2011,PT,Portugal,25.58139534,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2012,PT,Portugal,25.55366269,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2013,PT,Portugal,23.94557823,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2014,PT,Portugal,26.27118644,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2015,PT,Portugal,22.70042194,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2016,PT,Portugal,20.13039934,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2017,PT,Portugal,23.67549668,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2018,PT,Portugal,23.73188405,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2019,PT,Portugal,21.57048249,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2020,PT,Portugal,18.50802644,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,S - susceptible isolates,N,2005,PT,Portugal,0,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,S - susceptible isolates,N,2006,PT,Portugal,206,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,S - susceptible isolates,N,2007,PT,Portugal,258,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,S - susceptible isolates,N,2008,PT,Portugal,338,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,S - susceptible isolates,N,2009,PT,Portugal,401,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,S - susceptible isolates,N,2010,PT,Portugal,408,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,S - susceptible isolates,N,2011,PT,Portugal,372,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,S - susceptible isolates,N,2012,PT,Portugal,416,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,S - susceptible isolates,N,2013,PT,Portugal,536,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,S - susceptible isolates,N,2014,PT,Portugal,749,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,S - susceptible isolates,N,2015,PT,Portugal,887,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,S - susceptible isolates,N,2016,PT,Portugal,940,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,S - susceptible isolates,N,2017,PT,Portugal,900,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,S - susceptible isolates,N,2018,PT,Portugal,833,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,S - susceptible isolates,N,2019,PT,Portugal,823,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,S - susceptible isolates,N,2020,PT,Portugal,678,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,Total tested isolates,N,2005,PT,Portugal,0,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,Total tested isolates,N,2006,PT,Portugal,266,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,Total tested isolates,N,2007,PT,Portugal,335,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,Total tested isolates,N,2008,PT,Portugal,458,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,Total tested isolates,N,2009,PT,Portugal,517,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,Total tested isolates,N,2010,PT,Portugal,533,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,Total tested isolates,N,2011,PT,Portugal,516,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,Total tested isolates,N,2012,PT,Portugal,587,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,Total tested isolates,N,2013,PT,Portugal,735,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,Total tested isolates,N,2014,PT,Portugal,1062,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,Total tested isolates,N,2015,PT,Portugal,1185,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,Total tested isolates,N,2016,PT,Portugal,1227,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,Total tested isolates,N,2017,PT,Portugal,1208,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,Total tested isolates,N,2018,PT,Portugal,1104,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,Total tested isolates,N,2019,PT,Portugal,1057,
Antimicrobial resistance,Pseudomonas aeruginosa|Fluoroquinolones,Total tested isolates,N,2020,PT,Portugal,1059,
Antimicrobial resistance,Pseudomonas aeruginosa|PiperacillinTazobactam,"I - 'susceptible, increased exposure' isolates ",N,2005,PT,Portugal,0,
Antimicrobial resistance,Pseudomonas aeruginosa|PiperacillinTazobactam,"I - 'susceptible, increased exposure' isolates ",N,2006,PT,Portugal,1,
Antimicrobial resistance,Pseudomonas aeruginosa|PiperacillinTazobactam,"I - 'susceptible, increased exposure' isolates ",N,2007,PT,Portugal,7,
Antimicrobial resistance,Pseudomonas aeruginosa|PiperacillinTazobactam,"I - 'susceptible, increased exposure' isolates ",N,2008,PT,Portugal,30,
Antimicrobial resistance,Pseudomonas aeruginosa|PiperacillinTazobactam,"I - 'susceptible, increased exposure' isolates ",N,2009,PT,Portugal,27,
Antimicrobial resistance,Pseudomonas aeruginosa|PiperacillinTazobactam,"I - 'susceptible, increased exposure' isolates ",N,2010,PT,Portugal,40,
Antimicrobial resistance,Pseudomonas aeruginosa|PiperacillinTazobactam,"I - 'susceptible, increased exposure' isolates ",N,2011,PT,Portugal,20,
Antimicrobial resistance,Pseudomonas aeruginosa|PiperacillinTazobactam,"I - 'susceptible, increased exposure' isolates ",N,2012,PT,Portugal,56,
Antimicrobial resistance,Pseudomonas aeruginosa|PiperacillinTazobactam,"I - 'susceptible, increased exposure' isolates ",N,2013,PT,Portugal,5,
